video_id,publish_date,title,category,views,likes,comments,ctr_pct,retention_pct,watch_hours,subscribers_gained,upload_hour
VID06320,2025-08-30,Expectation vs Reality #6320,Comedy,6557,678,58,6.29,69.0,244.4,39,20
VID06321,2025-08-31,AI Tools #6321,Tech,9154,491,101,6.31,58.24,513.2,193,14
VID06322,2025-08-31,Study Tips That Work #6322,Education,46814,2926,194,8.44,77.96,1948.6,440,16
VID06323,2025-08-31,Game Challenge #6323,Gaming,3182,89,23,8.03,67.27,452.9,27,19
VID06324,2025-08-31,Phone Features You Missed #6324,Tech,4874,281,63,3.09,55.97,402.8,65,22
VID06325,2025-08-31,Funny Family Moments #6325,Comedy,3728,319,13,6.02,67.38,251.7,86,21
VID06326,2025-08-31,Funny Family Moments #6326,Comedy,16128,621,192,8.15,57.66,1085.7,299,14
VID06327,2025-08-31,Tech Hacks #6327,Tech,18151,657,68,8.82,69.22,2607.1,343,12
VID06328,2025-08-31,Productivity Tips #6328,Education,7858,283,80,8.92,65.1,544.2,81,19
VID06329,2025-08-31,Best Settings #6329,Gaming,7442,653,68,6.36,52.91,434.2,165,20
VID06330,2025-08-31,Learning Strategies #6330,Education,2304,237,2,10.51,72.59,78.2,42,10
VID06331,2025-09-01,Morning Routine #6331,Lifestyle,8120,291,13,7.71,56.6,586.4,36,20
VID06332,2025-09-01,Cooking Tips #6332,Food,25685,1063,112,10.91,71.56,2230.4,601,6
VID06333,2025-09-01,Food Review #6333,Food,11156,541,135,4.92,57.96,376.9,179,21
VID06334,2025-09-01,Hidden Places #6334,Travel,16080,1708,52,5.4,49.89,515.3,112,8
VID06335,2025-09-01,Beginner Guide #6335,Gaming,21805,757,57,8.73,71.32,2432.9,397,21
VID06336,2025-09-01,Office Comedy #6336,Comedy,21624,1668,252,8.78,55.33,1647.3,276,12
VID06337,2025-09-01,Food Review #6337,Food,11435,1186,139,6.57,71.32,1029.4,163,14
VID06338,2025-09-01,Best Settings #6338,Gaming,28671,2227,123,7.3,54.77,2642.3,134,21
VID06339,2025-09-01,Best Friend Problems #6339,Comedy,17858,1630,207,7.43,79.01,1305.1,187,12
VID06340,2025-09-01,AI Tools #6340,Tech,5231,280,14,8.66,46.97,483.2,87,20
VID06341,2025-09-01,Daily Routine #6341,Lifestyle,5099,453,68,8.4,54.29,196.7,60,19
VID06342,2025-09-02,Best Places to Visit #6342,Travel,24217,1656,332,7.16,59.1,1583.3,280,19
VID06343,2025-09-02,Budget Meals #6343,Food,15064,1229,50,8.35,65.04,458.6,201,6
VID06344,2025-09-02,Top Games #6344,Gaming,16593,1386,204,9.6,63.16,918.6,350,18
VID06345,2025-09-02,Budget Planning #6345,Finance,8992,917,93,6.67,55.91,499.5,137,20
VID06346,2025-09-02,Top Games #6346,Gaming,3181,285,5,8.4,46.47,119.0,13,19
VID06347,2025-09-02,Funny Family Moments #6347,Comedy,5935,390,52,1.55,41.02,311.3,103,21
VID06348,2025-09-02,Weekend Travel Vlog #6348,Travel,9682,890,103,10.45,66.4,503.4,174,23
VID06349,2025-09-02,Gaming Tips #6349,Gaming,25797,878,254,9.83,58.08,2108.5,503,16
VID06350,2025-09-02,Budget Travel Tips #6350,Travel,7857,540,86,6.25,72.93,723.5,115,14
VID06351,2025-09-02,Easy Recipes #6351,Food,11719,565,107,9.2,67.2,1543.8,190,12
VID06352,2025-09-03,Beginner Guide #6352,Gaming,3667,136,16,9.61,75.89,149.4,37,16
VID06353,2025-09-03,Laptop Buying Guide #6353,Tech,4543,268,55,9.47,55.78,508.0,77,8
VID06354,2025-09-03,Phone Features You Missed #6354,Tech,9601,1029,55,8.32,74.31,687.9,100,22
VID06355,2025-09-03,Interview Preparation #6355,Education,7097,586,33,11.33,66.93,672.6,86,23
VID06356,2025-09-03,Top Games #6356,Gaming,3508,188,26,10.49,52.78,259.4,58,16
VID06357,2025-09-03,Tech Hacks #6357,Tech,74869,4014,222,8.33,47.02,3565.7,809,22
VID06358,2025-09-03,Relatable College Life #6358,Comedy,7756,472,69,5.62,67.79,311.2,177,22
VID06359,2025-09-03,Money Mistakes #6359,Finance,9259,802,18,11.17,64.01,1023.3,78,8
VID06360,2025-09-03,Funny Family Moments #6360,Comedy,24240,725,280,8.11,65.86,1121.7,106,16
VID06361,2025-09-03,Best Restaurants #6361,Food,7241,575,67,5.01,66.09,487.9,68,19
VID06362,2025-09-03,Money Mistakes #6362,Finance,13687,659,64,11.8,73.85,577.2,211,16
VID06363,2025-09-04,Best Friend Problems #6363,Comedy,2907,300,27,9.01,62.7,322.8,67,14
VID06364,2025-09-04,Gaming Highlights #6364,Gaming,15020,632,110,5.75,47.06,553.6,180,23
VID06365,2025-09-04,Food Review #6365,Food,4913,204,10,8.67,44.78,348.3,92,21
VID06366,2025-09-04,Career Tips #6366,Education,4321,322,45,8.57,56.17,549.8,43,23
VID06367,2025-09-04,Best Friend Problems #6367,Comedy,65608,6254,665,5.93,46.44,4198.8,1237,14
VID06368,2025-09-04,Parents Be Like #6368,Comedy,27230,1914,305,9.25,55.69,3044.2,259,22
VID06369,2025-09-04,Expectation vs Reality #6369,Comedy,4770,522,7,6.12,73.58,533.7,36,12
VID06370,2025-09-04,Best Restaurants #6370,Food,10354,864,104,5.02,54.7,901.9,199,16
VID06371,2025-09-04,Best Friend Problems #6371,Comedy,13568,610,53,5.74,67.94,1526.4,275,22
VID06372,2025-09-04,Office Comedy #6372,Comedy,205912,16166,413,5.6,53.53,14089.4,889,16
VID06373,2025-09-05,Daily Routine #6373,Lifestyle,20225,1153,36,5.99,41.41,892.1,119,12
VID06374,2025-09-05,Morning Routine #6374,Lifestyle,12111,418,24,9.45,67.04,894.1,47,16
VID06375,2025-09-05,Cooking Tips #6375,Food,21159,1011,120,7.39,67.32,2775.9,455,23
VID06376,2025-09-05,Relatable College Life #6376,Comedy,6532,319,79,9.09,74.39,587.0,69,22
VID06377,2025-09-05,Productivity Tips #6377,Education,21454,2276,217,8.89,60.18,640.5,390,10
VID06378,2025-09-05,Investment Basics #6378,Finance,4809,153,14,7.26,64.37,294.6,30,12
VID06379,2025-09-05,Best Settings #6379,Gaming,10058,923,84,2.82,78.52,1141.7,65,12
VID06380,2025-09-05,Best Friend Problems #6380,Comedy,14142,1246,95,5.77,28.27,451.3,241,22
VID06381,2025-09-05,Best Friend Problems #6381,Comedy,17643,1692,89,8.03,54.25,1350.1,239,20
VID06382,2025-09-05,Study Tips That Work #6382,Education,1632,135,11,9.03,45.4,110.6,8,8
VID06383,2025-09-06,AI Tools #6383,Tech,3387,309,19,8.22,65.97,165.6,70,20
VID06384,2025-09-06,Funny Family Moments #6384,Comedy,15387,1313,160,8.72,70.77,1533.3,368,8
VID06385,2025-09-06,Productivity Tips #6385,Education,8068,474,103,11.83,41.3,327.5,29,18
VID06386,2025-09-06,Travel Guide #6386,Travel,3567,256,3,11.99,66.86,458.8,65,12
VID06387,2025-09-06,Study Tips That Work #6387,Education,6459,574,7,8.89,65.88,378.1,144,18
VID06388,2025-09-06,Saving Money #6388,Finance,4274,344,29,6.39,50.31,383.6,75,8
VID06389,2025-09-06,Cooking Tips #6389,Food,26164,2534,220,5.91,42.84,524.7,325,19
VID06390,2025-09-06,Expectation vs Reality #6390,Comedy,6993,484,29,8.48,44.47,192.9,61,10
VID06391,2025-09-06,Study Tips That Work #6391,Education,13832,1259,135,4.72,65.05,832.4,243,20
VID06392,2025-09-06,Study Tips That Work #6392,Education,14375,1146,107,7.92,53.92,1511.9,103,21
VID06393,2025-09-06,Best Places to Visit #6393,Travel,4805,128,42,4.87,54.33,406.1,21,20
VID06394,2025-09-07,Hidden Places #6394,Travel,110659,4072,1053,12.87,61.74,5952.9,1119,19
VID06395,2025-09-07,Beginner Guide #6395,Gaming,3656,298,40,7.63,51.88,358.8,30,16
VID06396,2025-09-07,Relatable College Life #6396,Comedy,4689,351,32,9.31,46.54,307.0,80,16
VID06397,2025-09-07,Study Tips That Work #6397,Education,5319,212,61,9.76,46.48,471.2,40,20
VID06398,2025-09-07,Best Apps #6398,Tech,11699,721,51,11.79,49.63,667.0,174,8
VID06399,2025-09-07,Travel Guide #6399,Travel,4622,258,35,11.44,63.1,649.2,38,12
VID06400,2025-09-07,Budget Travel Tips #6400,Travel,33095,3609,266,7.67,53.64,2218.0,661,20
VID06401,2025-09-07,Money Mistakes #6401,Finance,703,55,4,5.0,39.95,36.8,5,20
VID06402,2025-09-07,Easy Recipes #6402,Food,3852,298,45,6.84,50.18,259.2,53,12
VID06403,2025-09-07,Cooking Tips #6403,Food,6359,522,58,10.78,64.7,441.6,43,19
VID06404,2025-09-08,Beginner Guide #6404,Gaming,11473,1251,76,8.25,57.61,911.4,240,18
VID06405,2025-09-08,Funny Family Moments #6405,Comedy,12277,679,102,10.58,81.09,1838.3,156,18
VID06406,2025-09-08,Productivity Tips #6406,Education,16333,1634,36,5.25,72.81,2318.2,73,21
VID06407,2025-09-08,Office Comedy #6407,Comedy,29930,2363,349,7.85,64.24,3641.3,681,21
VID06408,2025-09-08,Gaming Highlights #6408,Gaming,14649,884,160,9.48,60.72,1015.5,116,14
VID06409,2025-09-08,Useful Tech Tips #6409,Tech,75254,8022,514,6.34,53.56,5461.5,1114,18
VID06410,2025-09-08,Gaming Tips #6410,Gaming,5438,290,68,7.12,46.15,377.6,71,8
VID06411,2025-09-08,Useful Tech Tips #6411,Tech,8824,966,7,6.78,63.16,693.4,55,19
VID06412,2025-09-08,AI Tools #6412,Tech,8254,569,19,4.81,58.42,288.9,89,20
VID06413,2025-09-08,Funny Family Moments #6413,Comedy,15101,1542,170,9.84,59.17,578.5,84,16
VID06414,2025-09-08,Top Games #6414,Gaming,15021,1634,62,10.31,53.48,1469.2,213,18
VID06415,2025-09-09,Weekend Travel Vlog #6415,Travel,8102,600,93,8.39,65.17,745.8,39,20
VID06416,2025-09-09,Best Apps #6416,Tech,80077,3039,773,10.21,31.79,4241.9,918,20
VID06417,2025-09-09,Saving Money #6417,Finance,21219,2048,92,5.3,62.51,1035.4,287,19
VID06418,2025-09-09,Day In My Life #6418,Lifestyle,20932,1236,114,7.22,56.42,2358.4,197,21
VID06419,2025-09-09,Productivity Tips #6419,Education,32419,1045,250,7.29,74.16,2215.6,507,22
VID06420,2025-09-09,Best Friend Problems #6420,Comedy,22472,2361,301,6.57,77.98,3268.3,113,21
VID06421,2025-09-09,Personal Finance Tips #6421,Finance,21489,943,222,7.4,55.75,2462.9,143,22
VID06422,2025-09-09,Productivity Tips #6422,Education,7060,566,13,10.67,47.61,264.6,30,21
VID06423,2025-09-09,Gaming Highlights #6423,Gaming,6332,558,86,9.2,57.27,675.3,126,19
VID06424,2025-09-09,Best Places to Visit #6424,Travel,12253,1092,96,5.61,73.23,1066.7,252,20
VID06425,2025-09-10,Learning Strategies #6425,Education,29673,2160,302,9.26,40.44,2277.3,225,19
VID06426,2025-09-10,Productivity Tips #6426,Education,3613,201,3,7.2,81.34,570.8,14,10
VID06427,2025-09-10,Game Challenge #6427,Gaming,3549,390,47,8.05,50.46,278.5,37,10
VID06428,2025-09-10,AI Tools #6428,Tech,9066,557,7,9.65,56.38,820.4,118,21
VID06429,2025-09-10,Weekend Travel Vlog #6429,Travel,9499,421,85,7.95,49.82,657.5,149,14
VID06430,2025-09-10,Career Tips #6430,Education,10156,927,40,8.29,46.15,766.4,107,14
VID06431,2025-09-10,Weekend Vlog #6431,Lifestyle,48482,3529,626,8.29,67.57,1686.7,210,12
VID06432,2025-09-10,Expectation vs Reality #6432,Comedy,17562,1912,147,7.25,59.78,1441.6,79,19
VID06433,2025-09-10,Productivity Tips #6433,Education,11522,622,87,9.3,49.81,548.9,189,21
VID06434,2025-09-10,Credit Score Tips #6434,Finance,11079,535,57,9.77,86.54,1535.0,240,14
VID06435,2025-09-11,Daily Routine #6435,Lifestyle,2823,128,19,6.1,56.97,292.7,21,21
VID06436,2025-09-11,Relatable College Life #6436,Comedy,12806,565,159,10.06,72.55,1342.8,208,23
VID06437,2025-09-11,Game Challenge #6437,Gaming,39677,3188,339,8.55,58.39,2420.7,655,19
VID06438,2025-09-11,Interview Preparation #6438,Education,21314,639,32,7.5,60.16,1986.8,430,23
VID06439,2025-09-11,Daily Routine #6439,Lifestyle,1215,60,12,8.26,58.23,74.1,8,19
VID06440,2025-09-11,Saving Money #6440,Finance,4122,276,51,6.08,57.04,478.6,43,16
VID06441,2025-09-11,Weekend Travel Vlog #6441,Travel,5012,180,15,11.22,39.07,174.3,74,12
VID06442,2025-09-11,Laptop Buying Guide #6442,Tech,13793,897,111,8.15,51.42,856.1,41,22
VID06443,2025-09-11,Travel Mistakes #6443,Travel,5381,403,50,9.19,70.78,356.3,105,20
VID06444,2025-09-11,Daily Routine #6444,Lifestyle,9656,613,58,6.33,64.71,922.3,55,18
VID06445,2025-09-11,Daily Routine #6445,Lifestyle,15217,728,197,10.24,65.12,1109.2,311,8
VID06446,2025-09-12,Healthy Habits #6446,Lifestyle,2992,97,36,4.36,64.26,359.5,37,6
VID06447,2025-09-12,Budget Lifestyle #6447,Lifestyle,10499,844,11,8.67,77.96,1504.7,196,18
VID06448,2025-09-12,Expectation vs Reality #6448,Comedy,45664,3661,597,4.01,64.65,4558.7,871,18
VID06449,2025-09-12,Funny Family Moments #6449,Comedy,19696,1253,91,8.67,60.57,1703.3,233,20
VID06450,2025-09-12,Game Challenge #6450,Gaming,12064,728,79,7.25,51.94,1290.9,35,21
VID06451,2025-09-12,Learning Strategies #6451,Education,4000,155,16,8.73,42.12,144.1,16,18
VID06452,2025-09-12,Parents Be Like #6452,Comedy,1496,50,4,8.25,67.82,98.1,16,16
VID06453,2025-09-12,Travel Mistakes #6453,Travel,1876,193,3,8.41,60.26,192.1,30,16
VID06454,2025-09-12,Travel Mistakes #6454,Travel,47589,1532,483,7.61,62.14,4679.0,139,16
VID06455,2025-09-12,Gaming Tips #6455,Gaming,13707,926,15,6.37,47.11,920.3,284,12
VID06456,2025-09-13,Parents Be Like #6456,Comedy,7624,625,54,9.16,59.11,422.1,84,18
VID06457,2025-09-13,Weekend Travel Vlog #6457,Travel,14595,764,202,7.4,55.22,751.9,109,18
VID06458,2025-09-13,Office Comedy #6458,Comedy,9536,282,50,8.04,60.41,986.8,189,12
VID06459,2025-09-13,Useful Tech Tips #6459,Tech,11879,697,104,7.35,61.85,1589.1,70,14
VID06460,2025-09-13,Useful Tech Tips #6460,Tech,13548,968,70,4.14,61.18,611.8,236,10
VID06461,2025-09-13,Street Food Tour #6461,Food,2474,211,30,9.02,63.24,281.1,37,22
VID06462,2025-09-13,Study Tips That Work #6462,Education,4317,449,34,5.95,52.77,357.8,75,16
VID06463,2025-09-13,Best Apps #6463,Tech,22268,1639,194,9.46,66.51,2893.1,481,19
VID06464,2025-09-13,Career Tips #6464,Education,41765,1077,534,8.41,65.69,2364.2,708,14
VID06465,2025-09-13,Best Friend Problems #6465,Comedy,9254,689,56,8.28,53.03,325.9,126,20
VID06466,2025-09-13,Budget Travel Tips #6466,Travel,4455,391,38,10.31,58.81,461.0,53,20
VID06467,2025-09-14,Budget Travel Tips #6467,Travel,16661,1661,54,8.72,56.75,852.8,82,18
VID06468,2025-09-14,Career Tips #6468,Education,35576,1685,305,10.86,61.57,2561.7,301,21
VID06469,2025-09-14,Travel Guide #6469,Travel,1711,91,3,7.86,76.42,80.7,32,22
VID06470,2025-09-14,Best Restaurants #6470,Food,27767,1283,298,6.92,54.17,1325.1,418,8
VID06471,2025-09-14,Travel Guide #6471,Travel,2727,228,23,8.21,67.86,328.9,12,19
VID06472,2025-09-14,Parents Be Like #6472,Comedy,8391,898,42,9.44,77.55,1417.5,200,22
VID06473,2025-09-14,Phone Features You Missed #6473,Tech,10653,928,76,6.37,52.77,461.9,210,21
VID06474,2025-09-14,Exam Preparation Guide #6474,Education,15661,735,93,10.56,47.25,535.8,132,21
VID06475,2025-09-14,Phone Features You Missed #6475,Tech,20740,658,224,9.08,75.01,1568.0,375,12
VID06476,2025-09-14,Productivity Tips #6476,Education,7148,240,18,9.16,44.65,193.8,18,18
VID06477,2025-09-15,Best Restaurants #6477,Food,2724,160,33,6.54,56.42,251.9,44,22
VID06478,2025-09-15,Productivity Tips #6478,Education,29474,1565,349,6.18,54.92,2572.9,606,18
VID06479,2025-09-15,Laptop Buying Guide #6479,Tech,6596,586,10,8.32,80.0,649.7,65,20
VID06480,2025-09-15,Cooking Tips #6480,Food,14583,1570,130,6.58,48.15,1457.3,82,19
VID06481,2025-09-15,Productivity Tips #6481,Education,16877,1477,36,7.92,57.24,699.8,259,19
VID06482,2025-09-15,Beginner Guide #6482,Gaming,31442,3069,392,5.29,36.71,1536.8,82,6
VID06483,2025-09-15,Useful Tech Tips #6483,Tech,5445,144,20,7.97,54.35,249.4,107,16
VID06484,2025-09-15,Best Friend Problems #6484,Comedy,4821,528,10,6.81,51.27,448.3,65,18
VID06485,2025-09-15,Gaming Tips #6485,Gaming,4766,520,24,9.09,53.93,270.4,59,18
VID06486,2025-09-15,Street Food Tour #6486,Food,3691,122,47,9.63,30.54,52.5,55,20
VID06487,2025-09-16,Laptop Buying Guide #6487,Tech,6796,195,81,7.75,80.31,697.3,159,20
VID06488,2025-09-16,Office Comedy #6488,Comedy,16777,1841,131,6.21,55.39,710.7,235,20
VID06489,2025-09-16,Top Games #6489,Gaming,46584,2677,231,7.03,65.56,1450.5,184,22
VID06490,2025-09-16,Best Places to Visit #6490,Travel,10071,846,118,9.07,76.14,1649.2,101,19
VID06491,2025-09-16,Office Comedy #6491,Comedy,4792,254,49,7.59,77.41,547.3,24,22
VID06492,2025-09-16,Beginner Guide #6492,Gaming,27008,1712,244,3.18,67.07,3053.8,633,23
VID06493,2025-09-16,Expectation vs Reality #6493,Comedy,87817,7576,1172,9.7,47.03,6174.8,267,21
VID06494,2025-09-16,Budget Planning #6494,Finance,3676,226,36,6.81,25.0,52.7,66,16
VID06495,2025-09-16,Learning Strategies #6495,Education,28723,1551,185,9.04,49.95,851.4,278,22
VID06496,2025-09-16,Morning Routine #6496,Lifestyle,20144,1634,19,8.58,67.14,2024.8,261,12
VID06497,2025-09-16,Weekend Vlog #6497,Lifestyle,8930,774,53,10.07,55.59,251.2,155,20
VID06498,2025-09-17,Laptop Buying Guide #6498,Tech,8500,541,12,8.46,55.24,716.3,134,20
VID06499,2025-09-17,Phone Features You Missed #6499,Tech,6523,290,21,7.35,57.89,857.4,53,18
VID06500,2025-09-17,Daily Routine #6500,Lifestyle,3283,95,30,7.1,44.13,101.7,12,23
VID06501,2025-09-17,Weekend Travel Vlog #6501,Travel,9206,610,72,5.74,73.52,737.3,123,14
VID06502,2025-09-17,Budget Lifestyle #6502,Lifestyle,8715,796,52,6.06,57.97,843.0,104,23
VID06503,2025-09-17,Daily Routine #6503,Lifestyle,13728,1440,81,5.91,43.35,814.6,223,18
VID06504,2025-09-17,Budget Planning #6504,Finance,11797,533,11,10.53,63.17,1205.7,134,20
VID06505,2025-09-17,Morning Routine #6505,Lifestyle,13601,377,13,6.15,47.4,583.6,193,22
VID06506,2025-09-17,Street Food Tour #6506,Food,57852,6215,274,10.19,69.63,4031.8,447,6
VID06507,2025-09-17,Funny Family Moments #6507,Comedy,5284,231,5,5.44,65.61,699.2,33,12
VID06508,2025-09-18,Hidden Places #6508,Travel,6473,276,57,5.71,49.27,147.2,70,19
VID06509,2025-09-18,Credit Score Tips #6509,Finance,3933,409,10,9.35,55.01,196.3,34,20
VID06510,2025-09-18,Tech Hacks #6510,Tech,2612,240,27,5.02,56.77,175.4,6,16
VID06511,2025-09-18,Travel Guide #6511,Travel,44227,2536,51,9.03,70.24,5655.7,343,16
VID06512,2025-09-18,Travel Guide #6512,Travel,4661,285,7,8.66,52.24,507.2,98,16
VID06513,2025-09-18,Cooking Tips #6513,Food,7183,733,12,7.05,63.23,534.7,104,21
VID06514,2025-09-18,Career Tips #6514,Education,17921,1370,100,9.29,51.26,1106.8,317,10
VID06515,2025-09-18,Laptop Buying Guide #6515,Tech,4818,167,39,10.37,71.29,211.1,99,19
VID06516,2025-09-18,Tech Hacks #6516,Tech,15422,1552,114,7.8,64.77,1820.0,291,21
VID06517,2025-09-18,Hidden Places #6517,Travel,23506,1425,164,8.09,65.49,2942.3,274,18
VID06518,2025-09-18,Office Comedy #6518,Comedy,6654,695,72,4.36,51.97,536.0,122,21
VID06519,2025-09-19,Best Friend Problems #6519,Comedy,6865,470,11,8.01,56.2,234.9,26,8
VID06520,2025-09-19,Cooking Tips #6520,Food,45814,2594,177,11.66,72.03,1474.6,132,19
VID06521,2025-09-19,Gaming Highlights #6521,Gaming,13757,1428,100,7.34,82.87,1538.4,69,14
VID06522,2025-09-19,Morning Routine #6522,Lifestyle,14395,1202,150,5.95,63.63,1386.8,80,8
VID06523,2025-09-19,Interview Preparation #6523,Education,6121,262,13,9.13,76.76,588.5,47,6
VID06524,2025-09-19,Daily Routine #6524,Lifestyle,13054,1247,155,7.14,47.39,334.7,49,20
VID06525,2025-09-19,Best Settings #6525,Gaming,10980,1112,56,8.77,52.61,329.6,71,18
VID06526,2025-09-19,Relatable College Life #6526,Comedy,25722,2383,202,7.75,74.34,2335.1,485,16
VID06527,2025-09-19,Productivity Tips #6527,Education,74947,6348,749,5.41,62.47,6516.6,301,16
VID06528,2025-09-19,Laptop Buying Guide #6528,Tech,9379,773,92,14.74,58.06,719.0,208,21
VID06529,2025-09-20,Learning Strategies #6529,Education,19674,1837,196,4.57,53.5,1733.6,319,16
VID06530,2025-09-20,Office Comedy #6530,Comedy,1097,30,15,8.95,70.67,69.5,15,21
VID06531,2025-09-20,Best Apps #6531,Tech,14937,567,25,13.1,64.7,1400.5,135,18
VID06532,2025-09-20,Morning Routine #6532,Lifestyle,4224,163,40,9.63,56.06,319.0,89,20
VID06533,2025-09-20,Interview Preparation #6533,Education,13107,1244,61,6.31,53.1,494.4,122,20
VID06534,2025-09-20,Best Friend Problems #6534,Comedy,16928,1215,107,4.91,68.52,1198.7,83,19
VID06535,2025-09-20,Interview Preparation #6535,Education,3369,155,46,9.36,62.15,238.9,42,14
VID06536,2025-09-20,Travel Guide #6536,Travel,9595,663,46,8.45,63.2,778.6,147,12
VID06537,2025-09-20,AI Tools #6537,Tech,135163,3900,1224,7.93,63.38,15051.5,1013,12
VID06538,2025-09-20,Laptop Buying Guide #6538,Tech,17875,1264,204,9.22,47.83,1553.7,181,20
VID06539,2025-09-21,Expectation vs Reality #6539,Comedy,94114,4422,337,4.89,59.39,11106.3,639,8
VID06540,2025-09-21,Day In My Life #6540,Lifestyle,25667,803,274,5.13,52.37,1147.2,168,19
VID06541,2025-09-21,Cooking Tips #6541,Food,12517,1168,23,7.34,50.07,401.0,201,21
VID06542,2025-09-21,Relatable College Life #6542,Comedy,5490,466,56,6.63,68.65,500.3,123,20
VID06543,2025-09-21,Exam Preparation Guide #6543,Education,27737,2803,28,5.48,59.93,2565.3,575,16
VID06544,2025-09-21,Weekend Travel Vlog #6544,Travel,12953,400,178,9.13,60.07,1267.7,61,23
VID06545,2025-09-21,Office Comedy #6545,Comedy,4539,345,22,6.39,75.13,509.1,105,18
VID06546,2025-09-21,Saving Money #6546,Finance,8530,347,70,6.07,71.05,481.3,197,12
VID06547,2025-09-21,Productivity Tips #6547,Education,2610,189,34,10.83,81.23,186.1,32,18
VID06548,2025-09-21,Learning Strategies #6548,Education,11030,461,102,9.09,54.77,452.3,171,22
VID06549,2025-09-21,Learning Strategies #6549,Education,4501,313,33,5.84,56.65,464.6,48,19
VID06550,2025-09-22,Travel Guide #6550,Travel,29884,1575,330,9.87,45.34,2133.7,476,18
VID06551,2025-09-22,Tech Hacks #6551,Tech,2342,182,18,12.84,62.61,167.6,39,22
VID06552,2025-09-22,Cooking Tips #6552,Food,4303,181,23,5.24,71.89,356.9,35,14
VID06553,2025-09-22,Best Places to Visit #6553,Travel,8837,439,81,13.26,63.32,278.6,65,21
VID06554,2025-09-22,Beginner Guide #6554,Gaming,7121,217,6,6.21,54.53,448.8,35,20
VID06555,2025-09-22,Daily Routine #6555,Lifestyle,19735,2142,141,7.55,57.73,645.3,408,21
VID06556,2025-09-22,Laptop Buying Guide #6556,Tech,8876,507,75,9.89,43.74,282.4,37,18
VID06557,2025-09-22,Gaming Highlights #6557,Gaming,1618,100,4,6.63,74.76,174.5,36,19
VID06558,2025-09-22,Career Tips #6558,Education,15693,1641,199,9.97,84.24,1446.5,183,12
VID06559,2025-09-22,Budget Lifestyle #6559,Lifestyle,10439,622,140,5.46,51.56,444.2,50,22
VID06560,2025-09-23,Career Tips #6560,Education,15426,1672,124,5.95,59.73,1522.6,80,12
VID06561,2025-09-23,Relatable College Life #6561,Comedy,19889,1288,244,11.19,65.68,729.7,391,22
VID06562,2025-09-23,Parents Be Like #6562,Comedy,3484,109,15,4.28,58.88,220.6,48,8
VID06563,2025-09-23,Learning Strategies #6563,Education,3162,224,10,6.6,62.81,96.0,20,18
VID06564,2025-09-23,Healthy Habits #6564,Lifestyle,8668,925,15,9.05,65.02,900.6,154,20
VID06565,2025-09-23,Productivity Tips #6565,Education,11922,1006,74,5.82,68.22,1379.4,90,21
